issue_id,request_id,unit_id,issue_date,exact_match
BI0004170,BR0022001,BU0015740,2009-12-17,Yes
BI0004171,BR0001388,BU0007068,2009-12-18,Yes
BI0004172,BR0022003,BU0033530,2009-12-18,Yes
BI0004173,BR0022003,BU0038606,2009-12-18,Yes
BI0004174,BR0010835,BU0008948,2009-12-18,Yes
BI0004175,BR0022004,BU0009553,2009-12-19,Yes
BI0004176,BR0022004,BU0009037,2009-12-19,Yes
BI0004177,BR0001389,BU0038728,2009-12-19,Yes
BI0004178,BR0010836,BU0031927,2009-12-19,Yes
BI0004179,BR0010837,BU0039792,2009-12-20,Yes
BI0004180,BR0001390,BU0015887,2009-12-20,Yes
BI0004181,BR0022005,BU0009667,2009-12-20,Yes
BI0004182,BR0022006,BU0003707,2009-12-20,Yes
BI0004183,BR0001391,BU0001085,2009-12-21,Yes
BI0004184,BR0022008,BU0013296,2009-12-21,Yes
BI0004185,BR0010838,BU0016584,2009-12-21,Yes
BI0004186,BR0022007,BU0017347,2009-12-21,Yes
BI0004187,BR0001392,BU0034022,2009-12-22,Yes
BI0004188,BR0010839,BU0022791,2009-12-22,Yes
BI0004189,BR0022009,BU0026010,2009-12-22,Yes
BI0004190,BR0022009,BU0028648,2009-12-22,Yes
BI0004191,BR0022011,BU0008137,2009-12-23,Yes
BI0004192,BR0001393,BU0024714,2009-12-23,Yes
BI0004193,BR0010840,BU0003642,2009-12-23,Yes
BI0004194,BR0022010,BU0016646,2009-12-23,Yes
BI0004195,BR0010841,BU0006836,2009-12-24,Yes
BI0004196,BR0001394,BU0028575,2009-12-24,Yes
BI0004197,BR0022012,BU0018295,2009-12-24,Yes
BI0004198,BR0022012,BU0040520,2009-12-24,Yes
BI0004199,BR0022013,BU0002015,2009-12-25,Yes
BI0004200,BR0001395,BU0021504,2009-12-25,Yes
BI0004201,BR0010842,BU0029585,2009-12-25,Yes
BI0004202,BR0022014,BU0007305,2009-12-25,Yes
BI0004203,BR0010843,BU0024179,2009-12-26,Yes
BI0004204,BR0001396,BU0002127,2009-12-26,Yes
BI0004205,BR0022015,BU0012259,2009-12-26,Yes
BI0004206,BR0022015,BU0033553,2009-12-26,Yes
BI0004207,BR0001397,BU0007953,2009-12-27,Yes
BI0004208,BR0010844,BU0021575,2009-12-27,Yes
BI0004209,BR0022016,BU0008399,2009-12-27,Yes
BI0004210,BR0022016,BU0007754,2009-12-27,Yes
BI0004211,BR0001398,BU0002623,2009-12-28,Yes
BI0004212,BR0010845,BU0028728,2009-12-28,Yes
BI0004213,BR0022017,BU0010269,2009-12-28,Yes
BI0004214,BR0022018,BU0016212,2009-12-28,Yes
BI0004215,BR0010846,BU0030096,2009-12-29,Yes
BI0004216,BR0022019,BU0004548,2009-12-29,Yes
BI0004217,BR0001399,BU0024252,2009-12-29,Yes
BI0004218,BR0022020,BU0005686,2009-12-29,Yes
BI0004219,BR0001400,BU0013569,2009-12-30,Yes
BI0004220,BR0010847,BU0009451,2009-12-30,Yes
BI0004221,BR0022021,BU0028602,2009-12-30,Yes
BI0004222,BR0022022,BU0023730,2009-12-30,Yes
BI0004223,BR0001401,BU0002580,2009-12-31,Yes
BI0004224,BR0010848,BU0019438,2009-12-31,Yes
BI0004225,BR0022023,BU0021419,2009-12-31,Yes
BI0004226,BR0022023,BU0031976,2009-12-31,Yes
BI0004227,BR0001402,BU0012483,2010-01-01,Yes
BI0004228,BR0010849,BU0004493,2010-01-01,Yes
BI0004229,BR0022024,BU0031977,2010-01-01,Yes
BI0004230,BR0022025,BU0000842,2010-01-01,Yes
BI0004231,BR0010850,BU0025505,2010-01-02,Yes
BI0004232,BR0001403,BU0004102,2010-01-02,Yes
BI0004233,BR0022026,BU0027739,2010-01-02,Yes
BI0004234,BR0022027,BU0037993,2010-01-02,Yes
BI0004235,BR0010851,BU0001772,2010-01-03,Yes
BI0004236,BR0001404,BU0016508,2010-01-03,Yes
BI0004237,BR0022028,BU0002284,2010-01-03,Yes
BI0004238,BR0022029,BU0006737,2010-01-03,Yes
BI0004239,BR0001405,BU0016509,2010-01-04,Yes
BI0004240,BR0010852,BU0020614,2010-01-04,Yes
BI0004241,BR0022030,BU0008682,2010-01-04,Yes
BI0004242,BR0022030,BU0008683,2010-01-04,Yes
BI0004243,BR0001406,BU0029089,2010-01-05,Yes
BI0004244,BR0010853,BU0035271,2010-01-05,Yes
BI0004245,BR0022031,BU0008933,2010-01-05,Yes
BI0004246,BR0022032,BU0017470,2010-01-05,Yes
BI0004247,BR0001407,BU0024747,2010-01-06,Yes
BI0004248,BR0010854,BU0026808,2010-01-06,Yes
BI0004249,BR0022033,BU0008048,2010-01-06,Yes
BI0004250,BR0022033,BU0010369,2010-01-06,Yes
BI0004251,BR0001408,BU0020440,2010-01-07,Yes
BI0004252,BR0010855,BU0039506,2010-01-07,Yes
BI0004253,BR0022034,BU0025711,2010-01-07,Yes
BI0004254,BR0022035,BU0010166,2010-01-07,Yes
BI0004255,BR0010856,BU0005618,2010-01-08,Yes
BI0004256,BR0001409,BU0035579,2010-01-08,Yes
BI0004257,BR0022036,BU0038834,2010-01-08,Yes
BI0004258,BR0022036,BU0038835,2010-01-08,Yes
BI0004259,BR0022037,BU0007060,2010-01-09,Yes
BI0004260,BR0022037,BU0012778,2010-01-09,Yes
BI0004261,BR0001410,BU0029085,2010-01-09,Yes
BI0004262,BR0010857,BU0035641,2010-01-09,Yes
BI0004263,BR0022039,BU0025777,2010-01-10,Yes
BI0004264,BR0001411,BU0006232,2010-01-10,Yes
BI0004265,BR0010858,BU0035729,2010-01-10,Yes
BI0004266,BR0022038,BU0035594,2010-01-10,Yes
BI0004267,BR0001412,BU0031484,2010-01-11,Yes
BI0004268,BR0001413,BU0006942,2010-01-11,Yes
BI0004269,BR0010859,BU0018814,2010-01-11,Yes
BI0004270,BR0022040,BU0005588,2010-01-11,Yes
BI0004271,BR0022041,BU0018306,2010-01-11,Yes
BI0004272,BR0022042,BU0032672,2010-01-12,Yes
BI0004273,BR0022042,BU0037549,2010-01-12,Yes
BI0004274,BR0001414,BU0021449,2010-01-12,Yes
BI0004275,BR0010860,BU0028361,2010-01-12,Yes
BI0004276,BR0001415,BU0021450,2010-01-13,Yes
BI0004277,BR0010861,BU0032640,2010-01-13,Yes
BI0004278,BR0022043,BU0000343,2010-01-13,Yes
BI0004279,BR0022043,BU0009215,2010-01-13,Yes
BI0004280,BR0001416,BU0001441,2010-01-14,Yes
BI0004281,BR0010862,BU0017478,2010-01-14,Yes
BI0004282,BR0022044,BU0015783,2010-01-14,Yes
BI0004283,BR0022044,BU0021280,2010-01-14,Yes
BI0004284,BR0022046,BU0021964,2010-01-15,Yes
BI0004285,BR0001417,BU0007100,2010-01-15,Yes
BI0004286,BR0010863,BU0015164,2010-01-15,Yes
BI0004287,BR0022045,BU0033311,2010-01-15,Yes
BI0004288,BR0010864,BU0018493,2010-01-16,Yes
BI0004289,BR0001418,BU0021593,2010-01-16,Yes
BI0004290,BR0022047,BU0033658,2010-01-16,Yes
BI0004291,BR0022048,BU0040792,2010-01-16,Yes
BI0004292,BR0022049,BU0007532,2010-01-17,Yes
BI0004293,BR0022049,BU0007533,2010-01-17,Yes
BI0004294,BR0001419,BU0019649,2010-01-17,Yes
BI0004295,BR0010865,BU0041690,2010-01-17,Yes
BI0004296,BR0001420,BU0010402,2010-01-18,Yes
BI0004297,BR0010866,BU0016879,2010-01-18,Yes
BI0004298,BR0022050,BU0033069,2010-01-18,Yes
BI0004299,BR0022051,BU0033991,2010-01-18,Yes
BI0004300,BR0001421,BU0021417,2010-01-19,Yes
BI0004301,BR0010867,BU0018494,2010-01-19,Yes
BI0004302,BR0022052,BU0030211,2010-01-19,Yes
BI0004303,BR0022052,BU0027426,2010-01-19,Yes
BI0004304,BR0022053,BU0030808,2010-01-20,Yes
BI0004305,BR0022053,BU0039513,2010-01-20,Yes
BI0004306,BR0001422,BU0003895,2010-01-20,Yes
BI0004307,BR0010868,BU0024223,2010-01-20,Yes
BI0004308,BR0022054,BU0033865,2010-01-21,Yes
BI0004309,BR0022054,BU0035920,2010-01-21,Yes
BI0004310,BR0001423,BU0009562,2010-01-21,Yes
BI0004311,BR0010869,BU0041121,2010-01-21,Yes
BI0004312,BR0022055,BU0016642,2010-01-22,Yes
BI0004313,BR0022055,BU0026521,2010-01-22,Yes
BI0004314,BR0001424,BU0021471,2010-01-22,Yes
BI0004315,BR0010870,BU0007408,2010-01-22,Yes
BI0004316,BR0022056,BU0003390,2010-01-23,Yes
BI0004317,BR0022056,BU0020135,2010-01-23,Yes
BI0004318,BR0010871,BU0021370,2010-01-23,Yes
BI0004319,BR0001425,BU0001457,2010-01-23,Yes
BI0004320,BR0022058,BU0026387,2010-01-24,Yes
BI0004321,BR0001426,BU0012006,2010-01-24,Yes
BI0004322,BR0010872,BU0031230,2010-01-24,Yes
BI0004323,BR0022057,BU0026467,2010-01-24,Yes
BI0004324,BR0001427,BU0022367,2010-01-25,Yes
BI0004325,BR0001428,BU0020636,2010-01-25,Yes
BI0004326,BR0010873,BU0031583,2010-01-25,Yes
BI0004327,BR0022059,BU0017419,2010-01-25,Yes
BI0004328,BR0022059,BU0019054,2010-01-25,Yes
BI0004329,BR0001429,BU0005192,2010-01-26,Yes
BI0004330,BR0010874,BU0002229,2010-01-26,Yes
BI0004331,BR0022060,BU0040675,2010-01-26,Yes
BI0004332,BR0022061,BU0017345,2010-01-26,Yes
BI0004333,BR0001430,BU0028899,2010-01-27,Yes
BI0004334,BR0001430,BU0033716,2010-01-27,Yes
BI0004335,BR0022062,BU0036119,2010-01-27,Yes
BI0004336,BR0022062,BU0042088,2010-01-27,Yes
BI0004337,BR0010875,BU0036167,2010-01-27,Yes
BI0004338,BR0001431,BU0018141,2010-01-28,Yes
BI0004339,BR0001431,BU0026244,2010-01-28,Yes
BI0004340,BR0010876,BU0017926,2010-01-28,Yes
BI0004341,BR0022063,BU0004411,2010-01-28,Yes
BI0004342,BR0022063,BU0032661,2010-01-28,Yes
BI0004343,BR0001432,BU0001761,2010-01-29,Yes
BI0004344,BR0001433,BU0004863,2010-01-29,Yes
BI0004345,BR0010877,BU0024164,2010-01-29,Yes
BI0004346,BR0022064,BU0009839,2010-01-29,Yes
BI0004347,BR0022064,BU0019863,2010-01-29,Yes
BI0004348,BR0001434,BU0003504,2010-01-30,Yes
BI0004349,BR0001434,BU0003505,2010-01-30,Yes
BI0004350,BR0010878,BU0034917,2010-01-30,Yes
BI0004351,BR0022065,BU0030265,2010-01-30,Yes
BI0004352,BR0022066,BU0032214,2010-01-30,Yes
BI0004353,BR0001435,BU0019022,2010-01-31,Yes
BI0004354,BR0022067,BU0024974,2010-01-31,Yes
BI0004355,BR0022067,BU0030160,2010-01-31,Yes
BI0004356,BR0010879,BU0010804,2010-01-31,Yes
BI0004357,BR0010880,BU0041729,2010-02-01,Yes
BI0004358,BR0001436,BU0006253,2010-02-01,Yes
BI0004359,BR0001436,BU0009585,2010-02-01,Yes
BI0004360,BR0017341,BU0026575,2010-02-01,Yes
BI0004361,BR0022068,BU0035837,2010-02-01,Yes
BI0004362,BR0022068,BU0036020,2010-02-01,Yes
BI0004363,BR0001437,BU0022381,2010-02-02,Yes
BI0004364,BR0001437,BU0035825,2010-02-02,Yes
BI0004365,BR0010881,BU0013751,2010-02-02,Yes
BI0004366,BR0022069,BU0002064,2010-02-02,Yes
BI0004367,BR0022069,BU0012404,2010-02-02,Yes
BI0004368,BR0010882,BU0019090,2010-02-03,Yes
BI0004369,BR0001438,BU0025234,2010-02-03,Yes
BI0004370,BR0001439,BU0028656,2010-02-03,Yes
BI0004371,BR0022070,BU0031057,2010-02-03,Yes
BI0004372,BR0022071,BU0001173,2010-02-03,Yes
BI0004373,BR0001440,BU0018221,2010-02-04,Yes
BI0004374,BR0001441,BU0017846,2010-02-04,Yes
BI0004375,BR0022072,BU0017557,2010-02-04,Yes
BI0004376,BR0010883,BU0008466,2010-02-04,Yes
BI0004377,BR0017342,BU0017545,2010-02-04,Yes
BI0004378,BR0022073,BU0023120,2010-02-04,Yes
BI0004379,BR0001442,BU0038619,2010-02-05,Yes
BI0004380,BR0001442,BU0019938,2010-02-05,Yes
BI0004381,BR0010884,BU0012208,2010-02-05,Yes
BI0004382,BR0017343,BU0031167,2010-02-05,Yes
BI0004383,BR0022074,BU0025553,2010-02-05,Yes
BI0004384,BR0022074,BU0031560,2010-02-05,Yes
BI0004385,BR0001443,BU0015625,2010-02-06,Yes
BI0004386,BR0001444,BU0024345,2010-02-06,Yes
BI0004387,BR0010885,BU0002794,2010-02-06,Yes
BI0004388,BR0017344,BU0031168,2010-02-06,Yes
BI0004389,BR0022075,BU0001030,2010-02-06,Yes
BI0004390,BR0022075,BU0009802,2010-02-06,Yes
BI0004391,BR0001446,BU0026852,2010-02-07,Yes
BI0004392,BR0010886,BU0017734,2010-02-07,Yes
BI0004393,BR0001445,BU0009173,2010-02-07,Yes
BI0004394,BR0017345,BU0018417,2010-02-07,Yes
BI0004395,BR0022076,BU0003870,2010-02-07,Yes
BI0004396,BR0022076,BU0036854,2010-02-07,Yes
BI0004397,BR0022077,BU0027171,2010-02-08,Yes
BI0004398,BR0022077,BU0029762,2010-02-08,Yes
BI0004399,BR0001448,BU0029418,2010-02-08,Yes
BI0004400,BR0010887,BU0014733,2010-02-08,Yes
BI0004401,BR0001447,BU0026071,2010-02-08,Yes
BI0004402,BR0022078,BU0013231,2010-02-09,Yes
BI0004403,BR0001449,BU0001923,2010-02-09,Yes
BI0004404,BR0001449,BU0001924,2010-02-09,Yes
BI0004405,BR0010888,BU0032107,2010-02-09,Yes
BI0004406,BR0017346,BU0017941,2010-02-09,Yes
BI0004407,BR0022079,BU0015756,2010-02-09,Yes
BI0004408,BR0010889,BU0000295,2010-02-10,Yes
BI0004409,BR0001450,BU0005503,2010-02-10,Yes
BI0004410,BR0001451,BU0015238,2010-02-10,Yes
BI0004411,BR0017347,BU0019205,2010-02-10,Yes
BI0004412,BR0022080,BU0022916,2010-02-10,Yes
BI0004413,BR0022080,BU0032348,2010-02-10,Yes
BI0004414,BR0010890,BU0002124,2010-02-11,Yes
BI0004415,BR0022081,BU0033347,2010-02-11,Yes
BI0004416,BR0022081,BU0037157,2010-02-11,Yes
BI0004417,BR0001452,BU0035790,2010-02-11,Yes
BI0004418,BR0001452,BU0000788,2010-02-11,Yes
BI0004419,BR0017348,BU0037326,2010-02-11,Yes
BI0004420,BR0001453,BU0011567,2010-02-12,Yes
BI0004421,BR0001454,BU0028540,2010-02-12,Yes
BI0004422,BR0010891,BU0013059,2010-02-12,Yes
BI0004423,BR0017349,BU0000387,2010-02-12,Yes
BI0004424,BR0022082,BU0013101,2010-02-12,Yes
BI0004425,BR0022083,BU0004909,2010-02-12,Yes
BI0004426,BR0010892,BU0023428,2010-02-13,Yes
BI0004427,BR0022085,BU0014435,2010-02-13,Yes
BI0004428,BR0022085,BU0033599,2010-02-13,Yes
BI0004429,BR0022085,BU0014401,2010-02-13,Yes
BI0004430,BR0001455,BU0037985,2010-02-13,Yes
BI0004431,BR0022084,BU0025148,2010-02-13,Yes
BI0004432,BR0022086,BU0013790,2010-02-14,Yes
BI0004433,BR0022086,BU0014990,2010-02-14,Yes
BI0004434,BR0001456,BU0011855,2010-02-14,Yes
BI0004435,BR0001457,BU0006821,2010-02-14,Yes
BI0004436,BR0010893,BU0002288,2010-02-14,Yes
BI0004437,BR0010893,BU0025951,2010-02-14,Yes
BI0004438,BR0001458,BU0023835,2010-02-15,Yes
BI0004439,BR0001458,BU0030485,2010-02-15,Yes
BI0004440,BR0022088,BU0022919,2010-02-15,Yes
BI0004441,BR0010894,BU0001921,2010-02-15,Yes
BI0004442,BR0022087,BU0003675,2010-02-15,Yes
BI0004443,BR0001459,BU0015297,2010-02-16,Yes
BI0004444,BR0010895,BU0037280,2010-02-16,Yes
BI0004445,BR0022089,BU0010486,2010-02-16,Yes
BI0004446,BR0022089,BU0014798,2010-02-16,Yes
BI0004447,BR0001460,BU0038366,2010-02-17,Yes
BI0004448,BR0001460,BU0003004,2010-02-17,Yes
BI0004449,BR0010896,BU0037348,2010-02-17,Yes
BI0004450,BR0022090,BU0021549,2010-02-17,Yes
BI0004451,BR0022090,BU0029397,2010-02-17,Yes
BI0004452,BR0001461,BU0037713,2010-02-18,Yes
BI0004453,BR0010897,BU0000613,2010-02-18,Yes
BI0004454,BR0022091,BU0005023,2010-02-18,Yes
BI0004455,BR0022091,BU0005024,2010-02-18,Yes
BI0004456,BR0001462,BU0041347,2010-02-19,Yes
BI0004457,BR0001463,BU0041348,2010-02-19,Yes
BI0004458,BR0010898,BU0008797,2010-02-19,Yes
BI0004459,BR0022092,BU0030797,2010-02-19,Yes
BI0004460,BR0022092,BU0007635,2010-02-19,Yes
BI0004461,BR0001464,BU0005513,2010-02-20,Yes
BI0004462,BR0010899,BU0013336,2010-02-20,Yes
BI0004463,BR0022093,BU0009326,2010-02-20,Yes
BI0004464,BR0001465,BU0018533,2010-02-21,Yes
BI0004465,BR0022094,BU0021913,2010-02-21,Yes
BI0004466,BR0022094,BU0039391,2010-02-21,Yes
BI0004467,BR0010900,BU0029228,2010-02-21,Yes
BI0004468,BR0001466,BU0003546,2010-02-22,Yes
BI0004469,BR0022095,BU0035910,2010-02-22,Yes
BI0004470,BR0022095,BU0006778,2010-02-22,Yes
BI0004471,BR0010901,BU0030149,2010-02-22,Yes
BI0004472,BR0001467,BU0005840,2010-02-23,Yes
BI0004473,BR0010902,BU0032333,2010-02-23,Yes
BI0004474,BR0022096,BU0015775,2010-02-23,Yes
BI0004475,BR0022097,BU0015776,2010-02-23,Yes
BI0004476,BR0022098,BU0023971,2010-02-24,Yes
BI0004477,BR0022098,BU0008078,2010-02-24,Yes
BI0004478,BR0001468,BU0010410,2010-02-24,Yes
BI0004479,BR0010903,BU0021583,2010-02-24,Yes
BI0004480,BR0001469,BU0012183,2010-02-25,Yes
BI0004481,BR0022099,BU0008611,2010-02-25,Yes
BI0004482,BR0022099,BU0012742,2010-02-25,Yes
BI0004483,BR0010904,BU0029927,2010-02-25,Yes
BI0004484,BR0001470,BU0035661,2010-02-26,Yes
BI0004485,BR0010905,BU0039687,2010-02-26,Yes
BI0004486,BR0022100,BU0021425,2010-02-26,Yes
BI0004487,BR0022100,BU0024922,2010-02-26,Yes
BI0004488,BR0022101,BU0000312,2010-02-27,Yes
BI0004489,BR0022101,BU0003766,2010-02-27,Yes
BI0004490,BR0001471,BU0019693,2010-02-27,Yes
BI0004491,BR0010906,BU0026835,2010-02-27,Yes
BI0004492,BR0001472,BU0003236,2010-02-28,Yes
BI0004493,BR0022102,BU0021963,2010-02-28,Yes
BI0004494,BR0022103,BU0036500,2010-02-28,Yes
BI0004495,BR0010907,BU0029967,2010-02-28,Yes
BI0004496,BR0001473,BU0023701,2010-03-01,Yes
BI0004497,BR0010908,BU0017267,2010-03-01,Yes
BI0004498,BR0022104,BU0020382,2010-03-01,Yes
BI0004499,BR0022105,BU0031579,2010-03-01,Yes
BI0004500,BR0010909,BU0036060,2010-03-02,Yes
BI0004501,BR0022106,BU0017782,2010-03-02,Yes
BI0004502,BR0022106,BU0019518,2010-03-02,Yes
BI0004503,BR0001474,BU0016815,2010-03-02,Yes
BI0004504,BR0001475,BU0033021,2010-03-02,Yes
BI0004505,BR0010910,BU0036061,2010-03-03,Yes
BI0004506,BR0001476,BU0006771,2010-03-03,Yes
BI0004507,BR0022108,BU0003717,2010-03-03,Yes
BI0004508,BR0022107,BU0005031,2010-03-03,Yes
BI0004509,BR0010911,BU0019745,2010-03-04,Yes
BI0004510,BR0001477,BU0015447,2010-03-04,Yes
BI0004511,BR0022109,BU0003363,2010-03-04,Yes
BI0004512,BR0022109,BU0022942,2010-03-04,Yes
BI0004513,BR0001478,BU0006151,2010-03-05,Yes
BI0004514,BR0010912,BU0036641,2010-03-05,Yes
BI0004515,BR0022110,BU0006115,2010-03-05,Yes
BI0004516,BR0022110,BU0021728,2010-03-05,Yes
BI0004517,BR0001479,BU0017759,2010-03-06,Yes
BI0004518,BR0010913,BU0001897,2010-03-06,Yes
BI0004519,BR0022111,BU0016594,2010-03-06,Yes
BI0004520,BR0022111,BU0027741,2010-03-06,Yes
BI0004521,BR0001480,BU0002969,2010-03-07,Yes
BI0004522,BR0010914,BU0018292,2010-03-07,Yes
BI0004523,BR0022112,BU0015692,2010-03-07,Yes
BI0004524,BR0022113,BU0038346,2010-03-07,Yes
BI0004525,BR0001481,BU0020838,2010-03-08,Yes
BI0004526,BR0010915,BU0018314,2010-03-08,Yes
BI0004527,BR0022114,BU0020430,2010-03-08,Yes
BI0004528,BR0022115,BU0001434,2010-03-08,Yes
BI0004529,BR0022117,BU0019519,2010-03-09,Yes
BI0004530,BR0001482,BU0001711,2010-03-09,Yes
BI0004531,BR0010916,BU0018315,2010-03-09,Yes
BI0004532,BR0022116,BU0002761,2010-03-09,Yes
BI0004533,BR0001483,BU0001712,2010-03-10,Yes
BI0004534,BR0010917,BU0006463,2010-03-10,Yes
BI0004535,BR0022118,BU0011499,2010-03-10,Yes
BI0004536,BR0022118,BU0011500,2010-03-10,Yes
BI0004537,BR0001484,BU0027697,2010-03-11,Yes
BI0004538,BR0010918,BU0023113,2010-03-11,Yes
BI0004539,BR0022119,BU0015369,2010-03-11,Yes
BI0004540,BR0022119,BU0021367,2010-03-11,Yes
BI0004541,BR0001485,BU0011348,2010-03-12,Yes
BI0004542,BR0022120,BU0002049,2010-03-12,Yes
BI0004543,BR0010919,BU0017626,2010-03-12,Yes
BI0004544,BR0022121,BU0014246,2010-03-12,Yes
BI0004545,BR0001486,BU0006339,2010-03-13,Yes
BI0004546,BR0010920,BU0023301,2010-03-13,Yes
BI0004547,BR0022122,BU0021692,2010-03-13,Yes
BI0004548,BR0022122,BU0025958,2010-03-13,Yes
BI0004549,BR0010921,BU0019115,2010-03-14,Yes
BI0004550,BR0001487,BU0006340,2010-03-14,Yes
BI0004551,BR0022123,BU0014552,2010-03-14,Yes
BI0004552,BR0022123,BU0017748,2010-03-14,Yes
BI0004553,BR0001488,BU0008264,2010-03-15,Yes
BI0004554,BR0022125,BU0029871,2010-03-15,Yes
BI0004555,BR0010922,BU0003228,2010-03-15,Yes
BI0004556,BR0022124,BU0008896,2010-03-15,Yes
BI0004557,BR0010923,BU0016011,2010-03-16,Yes
BI0004558,BR0001489,BU0016208,2010-03-16,Yes
BI0004559,BR0022126,BU0010848,2010-03-16,Yes
BI0004560,BR0022127,BU0015596,2010-03-16,Yes
BI0004561,BR0001490,BU0030033,2010-03-17,Yes
BI0004562,BR0010924,BU0030023,2010-03-17,Yes
BI0004563,BR0022128,BU0011555,2010-03-17,Yes
BI0004564,BR0022128,BU0028119,2010-03-17,Yes
BI0004565,BR0001491,BU0001268,2010-03-18,Yes
BI0004566,BR0010925,BU0011233,2010-03-18,Yes
BI0004567,BR0022129,BU0001096,2010-03-18,Yes
BI0004568,BR0022129,BU0017563,2010-03-18,Yes
BI0004569,BR0022130,BU0041169,2010-03-19,Yes
BI0004570,BR0022131,BU0002278,2010-03-19,Yes
BI0004571,BR0001492,BU0038729,2010-03-19,Yes
BI0004572,BR0010926,BU0040754,2010-03-19,Yes
BI0004573,BR0001493,BU0038730,2010-03-20,Yes
BI0004574,BR0010927,BU0014627,2010-03-20,Yes
BI0004575,BR0001494,BU0003105,2010-03-21,Yes
BI0004576,BR0001494,BU0022341,2010-03-21,Yes
BI0004577,BR0010928,BU0006837,2010-03-21,Yes
BI0004578,BR0022133,BU0036434,2010-03-21,Yes
BI0004579,BR0022134,BU0039626,2010-03-21,Yes
BI0004580,BR0010929,BU0031312,2010-03-22,Yes
BI0004581,BR0001495,BU0024477,2010-03-22,Yes
BI0004582,BR0017350,BU0000421,2010-03-22,Yes
BI0004583,BR0022135,BU0027577,2010-03-22,Yes
BI0004584,BR0022135,BU0000316,2010-03-22,Yes
BI0004585,BR0010930,BU0017191,2010-03-23,Yes
BI0004586,BR0022137,BU0017368,2010-03-23,Yes
BI0004587,BR0001496,BU0033834,2010-03-23,Yes
BI0004588,BR0001497,BU0007048,2010-03-24,Yes
BI0004589,BR0001497,BU0041615,2010-03-24,Yes
BI0004590,BR0010931,BU0019620,2010-03-24,Yes
BI0004591,BR0022138,BU0003078,2010-03-24,Yes
BI0004592,BR0022138,BU0012673,2010-03-24,Yes
BI0004593,BR0001498,BU0009573,2010-03-25,Yes
BI0004594,BR0001499,BU0011779,2010-03-25,Yes
BI0004595,BR0010932,BU0034775,2010-03-25,Yes
BI0004596,BR0017351,BU0002954,2010-03-25,Yes
BI0004597,BR0022139,BU0015427,2010-03-25,Yes
BI0004598,BR0022140,BU0021786,2010-03-25,Yes
BI0004599,BR0010933,BU0013995,2010-03-26,Yes
BI0004600,BR0001500,BU0007954,2010-03-26,Yes
BI0004601,BR0022141,BU0022544,2010-03-26,Yes
BI0004602,BR0022141,BU0025403,2010-03-26,Yes
BI0004603,BR0001501,BU0025771,2010-03-27,Yes
BI0004604,BR0010934,BU0003571,2010-03-27,Yes
BI0004605,BR0022142,BU0027956,2010-03-27,Yes
BI0004606,BR0022142,BU0028722,2010-03-27,Yes
BI0004607,BR0010935,BU0002903,2010-03-28,Yes
BI0004608,BR0001502,BU0039204,2010-03-28,Yes
BI0004609,BR0022143,BU0009890,2010-03-28,Yes
BI0004610,BR0022143,BU0021139,2010-03-28,Yes
BI0004611,BR0001503,BU0022147,2010-03-29,Yes
BI0004612,BR0022146,BU0023760,2010-03-29,Yes
BI0004613,BR0010936,BU0008070,2010-03-29,Yes
BI0004614,BR0022144,BU0020857,2010-03-29,Yes
BI0004615,BR0022145,BU0020858,2010-03-29,Yes
BI0004616,BR0022147,BU0001915,2010-03-29,Yes
BI0004617,BR0001504,BU0005013,2010-03-30,Yes
BI0004618,BR0010937,BU0033520,2010-03-30,Yes
BI0004619,BR0022148,BU0004066,2010-03-30,Yes
BI0004620,BR0022148,BU0020339,2010-03-30,Yes
BI0004621,BR0001505,BU0002417,2010-03-31,Yes
BI0004622,BR0022149,BU0021530,2010-03-31,Yes
BI0004623,BR0022149,BU0001731,2010-03-31,Yes
BI0004624,BR0010938,BU0038928,2010-03-31,Yes
BI0004625,BR0001506,BU0025616,2010-04-01,Yes
BI0004626,BR0010939,BU0018005,2010-04-01,Yes
BI0004627,BR0022150,BU0009269,2010-04-01,Yes
BI0004628,BR0022151,BU0013358,2010-04-01,Yes
BI0004629,BR0001507,BU0026110,2010-04-02,Yes
BI0004630,BR0022152,BU0013462,2010-04-02,Yes
BI0004631,BR0022152,BU0028875,2010-04-02,Yes
BI0004632,BR0010940,BU0027207,2010-04-02,Yes
BI0004633,BR0022154,BU0010240,2010-04-03,Yes
BI0004634,BR0001508,BU0020806,2010-04-03,Yes
BI0004635,BR0010941,BU0027208,2010-04-03,Yes
BI0004636,BR0022153,BU0021744,2010-04-03,Yes
BI0004637,BR0001509,BU0028576,2010-04-04,Yes
BI0004638,BR0010942,BU0034677,2010-04-04,Yes
BI0004639,BR0022155,BU0000589,2010-04-04,Yes
BI0004640,BR0022156,BU0013110,2010-04-04,Yes
BI0004641,BR0010943,BU0034678,2010-04-05,Yes
BI0004642,BR0022158,BU0008138,2010-04-05,Yes
BI0004643,BR0001510,BU0025248,2010-04-05,Yes
BI0004644,BR0017352,BU0013719,2010-04-05,Yes
BI0004645,BR0022157,BU0027740,2010-04-05,Yes
BI0004646,BR0001511,BU0034024,2010-04-06,Yes
BI0004647,BR0010944,BU0041427,2010-04-06,Yes
BI0004648,BR0022159,BU0025991,2010-04-06,Yes
BI0004649,BR0022159,BU0017413,2010-04-06,Yes
BI0004650,BR0001512,BU0003626,2010-04-07,Yes
